lat,lon,bhk,rate per sqft,area per sqft,price,property name,location,nearby school,nearby hospital,nearby bank,nearby public transport,nearby railway station,price source,matched map name,matched from,match method,property type
23.1153559,72.5366513,3,3571,1260,0.45,veer savarker heights 2 vasantnagar,"vasant nagar, sg highway",Nirma Vidhya Vihar (1.48 km),Nirma Health Centre (1.46 km),Kalupur Cooperative Commercial BANK (1.61 km),Chandlodiya (3.71 km),Chandkheda Road (2.83 km),original,SG Highway,sg highway,exact_name,flat
23.021803,72.4747707,3,11725,2260,2.65,marigold apartment,"south bopal, ahmedabad",Cosmos Castle International School (2.70 km),Devasya Superspeciality Kidney Institute and Research Centre (0.63 km),ICICI Bank (0.47 km),Bopal Appoach BRTS (0.55 km),Gora Ghuma (3.01 km),original,South Bopal,south bopal,exact_name,flat
23.057541,72.5435085,3,9700,2835,2.75,narayan lavish,"sola, ahmedabad",Karmachari Shiksan Tirth (0.85 km),Dr. Kaushik Vaidhya Medical Nursing Home (0.17 km),canera bank (1.47 km),Parasnagar BRTS stand (0.22 km),Chandlodiya (1.96 km),original,Sola,sola,exact_name,flat
23.057541,72.5435085,3,11740,2385,2.8,ganesh suyojan,"sola, ahmedabad",Karmachari Shiksan Tirth (0.85 km),Dr. Kaushik Vaidhya Medical Nursing Home (0.17 km),canera bank (1.47 km),Parasnagar BRTS stand (0.22 km),Chandlodiya (1.96 km),original,Sola,sola,exact_name,flat
23.0485393,72.511742,3,5714,4200,2.4,aashta onxy,"bhuyang dev, thaltej",Udgam School for Children (0.78 km),Apex Heart Institute (0.38 km),Indian Bank (1.80 km),Thaltej (0.46 km),Ambli Road (1.96 km),original,Thaltej,thaltej,exact_name,house
23.0774129,72.4943545,3,9898,2475,2.45,serenity lavish,"science city, ahmedabad",Zebar School (3.21 km),Dr. Parth Amin (ENT Specialist) Mediheal Hospital (0.80 km),Indian Bank (5.31 km),Bhadaj circle BRTS (0.64 km),Ambli Road (2.66 km),original,Science City,science city,exact_name,flat
23.0774129,72.4943545,3,10101,2178,2.2,42 parkview,"science city, ahmedabad",Zebar School (3.21 km),Dr. Parth Amin (ENT Specialist) Mediheal Hospital (0.80 km),Indian Bank (5.31 km),Bhadaj circle BRTS (0.64 km),Ambli Road (2.66 km),original,Science City,science city,exact_name,flat
23.0774129,72.4943545,3,9448,2646,2.2,enstin evoq,"science city, ahmedabad",Zebar School (3.21 km),Dr. Parth Amin (ENT Specialist) Mediheal Hospital (0.80 km),Indian Bank (5.31 km),Bhadaj circle BRTS (0.64 km),Ambli Road (2.66 km),original,Science City,science city,exact_name,flat
23.057541,72.5435085,3,7875,4000,3.15,mangalam nirvana 2,"sola, ahmedabad",Karmachari Shiksan Tirth (0.85 km),Dr. Kaushik Vaidhya Medical Nursing Home (0.17 km),canera bank (1.47 km),Parasnagar BRTS stand (0.22 km),Chandlodiya (1.96 km),original,Sola,sola,exact_name,flat
23.0774129,72.4943545,3,8641,2430,2.1,saga enstin evoq,"science city, ahmedabad",Zebar School (3.21 km),Dr. Parth Amin (ENT Specialist) Mediheal Hospital (0.80 km),Indian Bank (5.31 km),Bhadaj circle BRTS (0.64 km),Ambli Road (2.66 km),original,Science City,science city,exact_name,flat
23.0774129,72.4943545,3,9887,2124,2.1,skyline,"science city, ahmedabad",Zebar School (3.21 km),Dr. Parth Amin (ENT Specialist) Mediheal Hospital (0.80 km),Indian Bank (5.31 km),Bhadaj circle BRTS (0.64 km),Ambli Road (2.66 km),original,Science City,science city,exact_name,flat
23.057541,72.5435085,3,9642,2178,2.1,shafalya vertis,"sola, ahmedabad",Karmachari Shiksan Tirth (0.85 km),Dr. Kaushik Vaidhya Medical Nursing Home (0.17 km),canera bank (1.47 km),Parasnagar BRTS stand (0.22 km),Chandlodiya (1.96 km),original,Sola,sola,exact_name,flat
23.0774129,72.4943545,3,10744,1908,2.05,residential flat,"science city, ahmedabad",Zebar School (3.21 km),Dr. Parth Amin (ENT Specialist) Mediheal Hospital (0.80 km),Indian Bank (5.31 km),Bhadaj circle BRTS (0.64 km),Ambli Road (2.66 km),original,Science City,science city,exact_name,flat
23.0774129,72.4943545,3,7747,2646,2.05,saga enstin evoq,"science city, ahmedabad",Zebar School (3.21 km),Dr. Parth Amin (ENT Specialist) Mediheal Hospital (0.80 km),Indian Bank (5.31 km),Bhadaj circle BRTS (0.64 km),Ambli Road (2.66 km),original,Science City,science city,exact_name,flat
23.0774129,72.4943545,3,8080,2475,2.0,serenity lavish,"science city, ahmedabad",Zebar School (3.21 km),Dr. Parth Amin (ENT Specialist) Mediheal Hospital (0.80 km),Indian Bank (5.31 km),Bhadaj circle BRTS (0.64 km),Ambli Road (2.66 km),original,Science City,science city,exact_name,flat
23.0774129,72.4943545,3,8169,2448,2.0,shree radhe parkview eden,"science city, ahmedabad",Zebar School (3.21 km),Dr. Parth Amin (ENT Specialist) Mediheal Hospital (0.80 km),Indian Bank (5.31 km),Bhadaj circle BRTS (0.64 km),Ambli Road (2.66 km),original,Science City,science city,exact_name,flat
23.021803,72.4747707,3,9033,2214,2.0,binori solitaire,"south bopal, ahmedabad",Cosmos Castle International School (2.70 km),Devasya Superspeciality Kidney Institute and Research Centre (0.63 km),ICICI Bank (0.47 km),Bopal Appoach BRTS (0.55 km),Gora Ghuma (3.01 km),original,South Bopal,south bopal,exact_name,flat
23.021803,72.4747707,3,13513,1480,2.0,akshar shypram,"south bopal, ahmedabad",Cosmos Castle International School (2.70 km),Devasya Superspeciality Kidney Institute and Research Centre (0.63 km),ICICI Bank (0.47 km),Bopal Appoach BRTS (0.55 km),Gora Ghuma (3.01 km),original,South Bopal,south bopal,exact_name,flat
23.057541,72.5435085,3,9183,2178,2.0,shafalya vertis,"sola, ahmedabad",Karmachari Shiksan Tirth (0.85 km),Dr. Kaushik Vaidhya Medical Nursing Home (0.17 km),canera bank (1.47 km),Parasnagar BRTS stand (0.22 km),Chandlodiya (1.96 km),original,Sola,sola,exact_name,flat
23.0839289,72.6785883,3,5129,1540,0.79,ramani sarita residency,ramani sarita residency,"Tulsi Residency, Near Sandapani School, Haridarshan Char Rasta, Naroda (1.40 km)",Soni Nursing Home (2.24 km),Indusind Bank ATM (5.72 km),Hanspura Bus stop (0.18 km),Naroda (2.10 km),original,Galaxy 88 Residency,ramani sarita residency,fuzzy_name,flat
23.2145657,72.6856816,3,5117,1700,0.87,shri sp nirvana,shri sp nirvana,600 Auditorium and Nyasa School (2nd Floor) (0.00 km),Aatrey Ayurvedic Clinic (2.44 km),IndusInd Bank (3.74 km),Akshardham (2.42 km),Gandhinagar Capital (6.09 km),original,600 Auditorium and Nyasa School (2nd Floor),total and the flat for sale is located on the 2nd floor,fuzzy_name,flat
23.1071309,72.5856397,3,4212,1377,0.58,karnavati enclave,"new maninagar, janta nagar, ahmedabad",Sakar School Bus Stop (0.59 km),Netra Jyoti Eye and Ent Hospital (0.38 km),Gol Bank (2.65 km),Janta Nagar (Parshwanath Nagar) (0.00 km),Kali Road (1.27 km),original,Janta Nagar (Parshwanath Nagar),janta nagar,fuzzy_name,flat
23.1071309,72.5856397,3,3539,1215,0.43,shrinand city 6,"new maninagar, janta nagar, ahmedabad",Sakar School Bus Stop (0.59 km),Netra Jyoti Eye and Ent Hospital (0.38 km),Gol Bank (2.65 km),Janta Nagar (Parshwanath Nagar) (0.00 km),Kali Road (1.27 km),original,Janta Nagar (Parshwanath Nagar),janta nagar,fuzzy_name,flat
23.1071309,72.5856397,3,6250,1200,0.75,karnavati skylane,"new maninagar, janta nagar, ahmedabad",Sakar School Bus Stop (0.59 km),Netra Jyoti Eye and Ent Hospital (0.38 km),Gol Bank (2.65 km),Janta Nagar (Parshwanath Nagar) (0.00 km),Kali Road (1.27 km),original,Janta Nagar (Parshwanath Nagar),janta nagar,fuzzy_name,flat
23.1071309,72.5856397,3,4138,1764,0.73,karnavati skylane,"new maninagar, janta nagar, ahmedabad",Sakar School Bus Stop (0.59 km),Netra Jyoti Eye and Ent Hospital (0.38 km),Gol Bank (2.65 km),Janta Nagar (Parshwanath Nagar) (0.00 km),Kali Road (1.27 km),original,Janta Nagar (Parshwanath Nagar),janta nagar,fuzzy_name,flat
23.1071309,72.5856397,3,3819,1440,0.55,shrinand city 6,"new maninagar, janta nagar, ahmedabad",Sakar School Bus Stop (0.59 km),Netra Jyoti Eye and Ent Hospital (0.38 km),Gol Bank (2.65 km),Janta Nagar (Parshwanath Nagar) (0.00 km),Kali Road (1.27 km),original,Janta Nagar (Parshwanath Nagar),janta nagar,fuzzy_name,flat
23.1071309,72.5856397,3,8919,807,0.72,gajanand bhagvat enclave,"new maninagar, janta nagar, ahmedabad",Sakar School Bus Stop (0.59 km),Netra Jyoti Eye and Ent Hospital (0.38 km),Gol Bank (2.65 km),Janta Nagar (Parshwanath Nagar) (0.00 km),Kali Road (1.27 km),original,Janta Nagar (Parshwanath Nagar),janta nagar,fuzzy_name,flat
22.9785228,72.6101796,3,7000,1500,1.05,cedila brij,"ghodasar, ahmedabad",Goverment Marathi School (1.70 km),Eye Sight Vision Care Hospital (0.04 km),Indusland Bank (2.01 km),Ghodasar (0.00 km),Maninagar (2.24 km),original,Ghodasar,ghodasar,exact_name,flat
22.9993547,72.6137203,3,6172,1620,1.0,ila apartment,"maninagar east, ahmedabad",Jay Somnath High School (0.77 km),ESIS HOSPITAL (0.30 km),Indusland Bank (1.26 km),Maninagr Railway Station (0.29 km),Maninagar (0.25 km),original,Maninagar East,maninagar east,exact_name,flat
22.9785228,72.6101796,3,11488,1001,1.15,avalon courtyard,"ghodasar, ahmedabad",Goverment Marathi School (1.70 km),Eye Sight Vision Care Hospital (0.04 km),Indusland Bank (2.01 km),Ghodasar (0.00 km),Maninagar (2.24 km),original,Ghodasar,ghodasar,exact_name,flat
22.9993547,72.6137203,3,6775,1845,1.25,rudra exoticaa,"maninagar east, ahmedabad",Jay Somnath High School (0.77 km),ESIS HOSPITAL (0.30 km),Indusland Bank (1.26 km),Maninagr Railway Station (0.29 km),Maninagar (0.25 km),original,Maninagar East,maninagar east,exact_name,flat
22.9811295,72.6012948,3,5078,1674,0.85,haridwar avenue,"isanpur, ahmedabad",Doon International Public School (1.57 km),Vraj Hospital and Heart Care Center (0.11 km),Indusland Bank (1.55 km),Isanpur (0.56 km),Maninagar (2.21 km),original,Isanpur,isanpur,exact_name,flat
23.0839289,72.6785883,4,6342,2034,1.29,pushkar residency,"jasodanagar, ahmedabad","Tulsi Residency, Near Sandapani School, Haridarshan Char Rasta, Naroda (1.40 km)",Soni Nursing Home (2.24 km),Indusind Bank ATM (5.72 km),Hanspura Bus stop (0.18 km),Naroda (2.10 km),original,Galaxy 88 Residency,pushkar residency,fuzzy_name,flat
22.9993547,72.6137203,4,4805,1665,0.8,shivpath apartment maninagar east,"maninagar east, ahmedabad",Jay Somnath High School (0.77 km),ESIS HOSPITAL (0.30 km),Indusland Bank (1.26 km),Maninagr Railway Station (0.29 km),Maninagar (0.25 km),original,Maninagar East,maninagar east,exact_name,flat
23.0057574,72.6269822,2,6910,1230,0.85,shyam corner,"ctm, amraiwadi, ahmedabad",VIVEKANAND VIDYALAYA (1.04 km),Rukshmani Medical Hospital (0.72 km),Indusland Bank (2.79 km),Amraiwadi (0.27 km),Maninagar (1.78 km),original,Amraiwadi,amraiwadi,exact_name,flat
22.9785228,72.6101796,2,50000,160,0.8,empire heights,"ghodasar, ahmedabad",Goverment Marathi School (1.70 km),Eye Sight Vision Care Hospital (0.04 km),Indusland Bank (2.01 km),Ghodasar (0.00 km),Maninagar (2.24 km),original,Ghodasar,ghodasar,exact_name,flat
22.9993547,72.6137203,3,6160,1250,0.77,nirankar soc,"maninagar east, ahmedabad",Jay Somnath High School (0.77 km),ESIS HOSPITAL (0.30 km),Indusland Bank (1.26 km),Maninagr Railway Station (0.29 km),Maninagar (0.25 km),original,Maninagar East,maninagar east,exact_name,flat
22.9785228,72.6101796,3,6818,1100,0.75,gokul appartment,"ghodasar, ahmedabad",Goverment Marathi School (1.70 km),Eye Sight Vision Care Hospital (0.04 km),Indusland Bank (2.01 km),Ghodasar (0.00 km),Maninagar (2.24 km),original,Ghodasar,ghodasar,exact_name,flat
22.9993547,72.6137203,3,8889,810,0.72,parth apartment,"maninagar east, ahmedabad",Jay Somnath High School (0.77 km),ESIS HOSPITAL (0.30 km),Indusland Bank (1.26 km),Maninagr Railway Station (0.29 km),Maninagar (0.25 km),original,Maninagar East,maninagar east,exact_name,flat
22.9785228,72.6101796,3,5185,1350,0.7,mahadev platinum,"ghodasar, ahmedabad",Goverment Marathi School (1.70 km),Eye Sight Vision Care Hospital (0.04 km),Indusland Bank (2.01 km),Ghodasar (0.00 km),Maninagar (2.24 km),original,Ghodasar,ghodasar,exact_name,flat
23.0655502,72.5837193,3,5473,1827,1.0,himalaya elanza,himalaya elanza,PM Shri Kendriya Vidyalaya Ahmedabad Cantt (1.59 km),Shachi Women's Hospital (0.09 km),Gol Bank (2.06 km),Subhash Bridge (0.00 km),Sabarmati Junction (0.72 km),original,Subhash Bridge,the popular residential address of subhash bridge,fuzzy_name,flat
23.0111491,72.5132562,1,7441,430,0.32,sun rising homes,sun rising homes,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,apartment,fuzzy_name,flat
23.0676665,72.5721746,3,90000,100,0.9,greencity,"nirnay nagar sector 1, 132 ft ring road",K R Raval School (1.37 km),Ami-Sagar Hospital (0.57 km),canera bank (2.29 km),Ranip (0.20 km),Sabarmati Junction (1.57 km),original,132 Ft. Ring Road,132 ft ring road,exact_name,flat
23.0770712,72.5890677,3,7495,1134,0.85,navnidhi elegance,"hira jain society, sabarmati, ahmedabad",Municipality School (0.55 km),Khara Fracture and Orthopaedic Hospital (0.63 km),Gol Bank (0.71 km),Sabarmati Junction (0.10 km),Sabarmati (0.00 km),original,Sabarmati,sabarmati,exact_name,flat
23.107121,72.5848584,3,5714,1575,0.9,shri hari residency,"nigam nagar, chandkheda",Sakar School Bus Stop (0.66 km),Amrut Arogyadham Medical Hospital (0.38 km),Gol Bank (2.66 km),Janta Nagar (Parshwanath Nagar) (0.08 km),Kali Road (1.22 km),original,Chandkheda,chandkheda,exact_name,flat
23.0766234,72.5764197,3,5435,1656,0.9,shayona fairmont,"ranip, ahmedabad",K R Raval School (1.00 km),Tejal Eye Hospital (0.30 km),Gol Bank (1.48 km),Ranip Bus stop (0.50 km),Sabarmati Junction (1.24 km),original,Ranip,ranip,exact_name,flat
23.107121,72.5848584,3,7818,2115,0.95,sakal residency,"nigam nagar, chandkheda",Sakar School Bus Stop (0.66 km),Amrut Arogyadham Medical Hospital (0.38 km),Gol Bank (2.66 km),Janta Nagar (Parshwanath Nagar) (0.08 km),Kali Road (1.22 km),original,Chandkheda,chandkheda,exact_name,flat
23.0770712,72.5890677,2,4980,1506,0.75,simandhar elegance,"sabarmati, ahmedabad",Municipality School (0.55 km),Khara Fracture and Orthopaedic Hospital (0.63 km),Gol Bank (0.71 km),Sabarmati Junction (0.10 km),Sabarmati (0.00 km),original,Sabarmati,sabarmati,exact_name,floor
23.0770712,72.5890677,2,9722,720,0.7,shakti nagar society,"sabarmati, ahmedabad",Municipality School (0.55 km),Khara Fracture and Orthopaedic Hospital (0.63 km),Gol Bank (0.71 km),Sabarmati Junction (0.10 km),Sabarmati (0.00 km),original,Sabarmati,sabarmati,exact_name,flat
23.092529,72.561323,2,6239,1170,0.73,rajshree elanza,"chamunda nagar, new ranip","Swaminarayan International School, Ranip (1.21 km)",BalMukund Hospital (0.22 km),Gol Bank (2.99 km),GST Crossing 1 (AMTS) (1.02 km),Kali Road (1.82 km),original,New Ranip,new ranip,exact_name,flat
23.06384,72.5430733,2,10833,600,0.65,"khodiyar nagar, ranip, ahmedabad, ahmedabad north","khodiyar nagar, ranip, ahmedabad",Karmachari Shiksan Tirth (0.20 km),Chokshi Maternity Nursing Home and Sonography Clinic (0.45 km),canera bank (1.88 km),Parasnagar BRTS stand (0.92 km),Chandlodiya (1.26 km),original,Khodiyar Nagar,khodiyar nagar,exact_name,house
23.0770712,72.5890677,2,6280,1035,0.65,samruddhi residency,"sabarmati, ahmedabad",Municipality School (0.55 km),Khara Fracture and Orthopaedic Hospital (0.63 km),Gol Bank (0.71 km),Sabarmati Junction (0.10 km),Sabarmati (0.00 km),original,Sabarmati,sabarmati,exact_name,floor
23.0655502,72.5837193,2,5333,1125,0.6,ashutosh residency,"subhash bridge, ahmedabad",PM Shri Kendriya Vidyalaya Ahmedabad Cantt (1.59 km),Shachi Women's Hospital (0.09 km),Gol Bank (2.06 km),Subhash Bridge (0.00 km),Sabarmati Junction (0.72 km),original,Subhash Bridge,subhash bridge,exact_name,floor
23.0766234,72.5764197,2,5098,1569,0.8,ohm omkar enclave,"ranip, ahmedabad",K R Raval School (1.00 km),Tejal Eye Hospital (0.30 km),Gol Bank (1.48 km),Ranip Bus stop (0.50 km),Sabarmati Junction (1.24 km),original,Ranip,ranip,exact_name,flat
23.0770712,72.5890677,2,6428,1260,0.81,shashwat elegance,"sabarmati, ahmedabad",Municipality School (0.55 km),Khara Fracture and Orthopaedic Hospital (0.63 km),Gol Bank (0.71 km),Sabarmati Junction (0.10 km),Sabarmati (0.00 km),original,Sabarmati,sabarmati,exact_name,flat
23.107121,72.5848584,2,4062,1600,0.65,maruti 3,"nigam nagar, chandkheda",Sakar School Bus Stop (0.66 km),Amrut Arogyadham Medical Hospital (0.38 km),Gol Bank (2.66 km),Janta Nagar (Parshwanath Nagar) (0.08 km),Kali Road (1.22 km),original,Chandkheda,chandkheda,exact_name,flat
23.0770712,72.5890677,2,15740,540,0.85,dharm nagar 2,"sabarmati, ahmedabad",Municipality School (0.55 km),Khara Fracture and Orthopaedic Hospital (0.63 km),Gol Bank (0.71 km),Sabarmati Junction (0.10 km),Sabarmati (0.00 km),original,Sabarmati,sabarmati,exact_name,flat
23.0766234,72.5764197,2,5103,1215,0.62,kalasagar heights,"chainpur, ranip",K R Raval School (1.00 km),Tejal Eye Hospital (0.30 km),Gol Bank (1.48 km),Ranip Bus stop (0.50 km),Sabarmati Junction (1.24 km),original,Ranip,ranip,exact_name,flat
23.115405,72.5888398,2,6364,990,0.63,bhavani aaditya heights,"keshav nagar, ahmedabad",Podar International School (0.65 km),Satyam Children Hospital (0.51 km),HDFC Bank (3.55 km),Chandkheda Bus Depo (0.57 km),Kali Road (2.22 km),original,bus stand,6km ranip bus stand and metro station at 1,fuzzy_name,flat
23.0649034,72.5268918,2,7500,800,0.6,samet society,"keshav nagar, ahmedabad",J.G. International School (0.08 km),Tirtham Surgical and Laparoscopic Centre (0.38 km),Central Bank of India (3.30 km),Gulab Tower (0.24 km),Chandlodiya (2.09 km),original,Bhagwat Nagar,keshav nagar,fuzzy_name,flat
23.107121,72.5848584,2,4938,1215,0.6,shri hari residency,"nigam nagar, chandkheda",Sakar School Bus Stop (0.66 km),Amrut Arogyadham Medical Hospital (0.38 km),Gol Bank (2.66 km),Janta Nagar (Parshwanath Nagar) (0.08 km),Kali Road (1.22 km),original,Chandkheda,chandkheda,exact_name,flat
23.107121,72.5848584,3,3259,3897,1.27,shagun seleste,"inchandkheda, ahmedabad",Sakar School Bus Stop (0.66 km),Amrut Arogyadham Medical Hospital (0.38 km),Gol Bank (2.66 km),Janta Nagar (Parshwanath Nagar) (0.08 km),Kali Road (1.22 km),original,Chandkheda,chandkheda,exact_name,flat
23.107121,72.5848584,3,9261,853,0.79,status sharan,"inchandkheda, ahmedabad",Sakar School Bus Stop (0.66 km),Amrut Arogyadham Medical Hospital (0.38 km),Gol Bank (2.66 km),Janta Nagar (Parshwanath Nagar) (0.08 km),Kali Road (1.22 km),original,Chandkheda,chandkheda,exact_name,flat
23.107121,72.5848584,3,8762,856,0.75,anjani eden parmeshwar,"inchandkheda, ahmedabad",Sakar School Bus Stop (0.66 km),Amrut Arogyadham Medical Hospital (0.38 km),Gol Bank (2.66 km),Janta Nagar (Parshwanath Nagar) (0.08 km),Kali Road (1.22 km),original,Chandkheda,chandkheda,exact_name,flat
23.0360466,72.5481768,3,5146,1710,0.88,sharan residency,sharan residency,B. K. School of Business Management (0.00 km),Arpan Newborncare Centre (0.57 km),Kalupur Commercial Co-operative Bank (1.10 km),LD Engineering College (0.14 km),Chandlodiya (4.37 km),original,B. K. School of Business Management,the close vicinity of close to school,fuzzy_name,flat
23.0360466,72.5481768,3,5079,1575,0.8,sanidhya status,sanidhya status,B. K. School of Business Management (0.00 km),Arpan Newborncare Centre (0.57 km),Kalupur Commercial Co-operative Bank (1.10 km),LD Engineering College (0.14 km),Chandlodiya (4.37 km),original,B. K. School of Business Management,the close vicinity of close to school,fuzzy_name,flat
23.2145657,72.6856816,3,3903,1998,0.78,sai simran residency,sai simran residency,600 Auditorium and Nyasa School (2nd Floor) (0.00 km),Aatrey Ayurvedic Clinic (2.44 km),IndusInd Bank (3.74 km),Akshardham (2.42 km),Gandhinagar Capital (6.09 km),original,600 Auditorium and Nyasa School (2nd Floor),total and the flat for sale is located on the 1st floor,fuzzy_name,flat
23.107121,72.5848584,3,6782,1150,0.78,neelkanth nirmal signature,neelkanth nirmal signature,Sakar School Bus Stop (0.66 km),Amrut Arogyadham Medical Hospital (0.38 km),Gol Bank (2.66 km),Janta Nagar (Parshwanath Nagar) (0.08 km),Kali Road (1.22 km),original,Chandkheda,chandkheda,exact_name,flat
